日付,決算,証憑,コード,科目名,コード,補助名,コード,部門名,税コード,税率,コード,科目名,コード,補助名,コード,部門名,税コード,税率,金額,消費税,摘要,取引先,メモ,事務所メモ
2024/10/31,,,1142,売掛金,3066,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5110,511,10月分 手数料売上,多摩食事ｻｰﾋﾞｽかりん,,
2024/10/31,,,1142,売掛金,3069,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7700,770,10月分 手数料売上,津田山製作所,,
2024/10/31,,,1142,売掛金,3070,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3000,300,10月分 手数料売上,ﾃｨｰｴﾑ設備工業,,
2024/10/31,,,1142,売掛金,3073,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5078,507,10月分 手数料売上,東洋ｴﾚﾒﾝﾄ工業㈱,,
2024/10/31,,,1142,売掛金,3074,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4460,446,10月分 手数料売上,ナインデンタルスタジ,,
2024/10/31,,,1142,売掛金,3079,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,8140,814,10月分 手数料売上,日成工業,,
2024/10/31,,,1142,売掛金,3081,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,12500,1250,10月分 手数料売上,ﾆｭｰﾀｳﾝ㈱鷺沼店,,
2024/10/31,,,1142,売掛金,3084,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,8750,875,10月分 手数料売上,林整形外科,,
2024/10/31,,,1142,売掛金,3086,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5300,530,10月分 手数料売上,原田管理商会,,
2024/10/31,,,1142,売掛金,3091,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1190,119,10月分 手数料売上,美容室コパン,,
2024/10/31,,,1142,売掛金,3093,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1570,157,10月分 手数料売上,ﾌﾟｱｶｲ,,
2024/10/31,,,1142,売掛金,3095,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,9100,910,10月分 手数料売上,ﾌｪｲｽ,,
2024/10/31,,,1142,売掛金,3096,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,11700,1170,10月分 手数料売上 未入金,富士教材,,
2024/10/31,,,1142,売掛金,3098,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,13480,1348,10月分 手数料売上,ﾌｼﾞﾔﾓﾃﾞﾙ,,
2024/10/31,,,1142,売掛金,3099,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1950,195,10月分 手数料売上,二子新地整骨院,,
2024/10/31,,,1142,売掛金,3103,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2000,200,10月分 手数料売上,(有)ホリ造形スタジオ,,
2024/10/31,,,1142,売掛金,3104,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1190,119,10月分 手数料売上,ﾎﾟﾋﾟ美容室,,
2024/10/31,,,1142,売掛金,3106,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,56920,5692,10月分 手数料売上,岬水産,,
2024/10/31,,,1142,売掛金,3107,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1280,128,10月分 手数料売上 未入金,水谷建築設計事務所,,
2024/10/31,,,1142,売掛金,3108,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1700,170,10月分 手数料売上,溝ノ口製麺渡辺商店,,
2024/10/31,,,1142,売掛金,3109,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1560,156,10月分 手数料売上,ﾒｶﾞﾈｽﾄｱ-武蔵中原店【大興へ請求】,,
2024/10/31,,,1142,売掛金,3112,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3570,357,10月分 手数料売上,やきとり山吹,,
2024/10/31,,,1142,売掛金,3114,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,26130,2613,10月分 手数料売上,ﾕｰｽﾞﾚｯﾄ元住吉,,
2024/10/31,,,1142,売掛金,3115,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1950,195,10月分 手数料売上,(有)百合丘ホーム,,
2024/10/31,,,1142,売掛金,3118,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5300,530,10月分 手数料売上,ﾗｲﾌﾃｯｸ,,
2024/10/31,,,1142,売掛金,3119,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7010,701,10月分 手数料売上,ﾗﾝﾄﾞﾗﾝﾄﾞﾘｰ　ﾗﾝﾄﾞﾗﾝﾄﾞﾘｰ読売ﾗﾝﾄﾞ店,,
2024/10/31,,,1142,売掛金,3120,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7850,785,10月分 手数料売上,ﾘｨｰｻﾝｸ,,
2024/10/31,,,1142,売掛金,3125,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,11180,1118,10月分 手数料売上,㈲海老民,,
2024/10/31,,,1142,売掛金,3126,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,57270,5727,10月分 手数料売上,㈱ﾒｯﾄﾞﾄﾗｽﾄ東京,,
2024/10/31,,,1142,売掛金,3129,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5300,530,10月分 手数料売上,中華福林,,
2024/10/31,,,1142,売掛金,3131,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,63230,6323,10月分 手数料売上,べったこ物流,,
2024/10/31,,,1142,売掛金,3134,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5870,587,10月分 手数料売上,ﾌﾛｰﾗﾙ夢木香,,
2024/10/31,,,1142,売掛金,3137,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,10900,1090,10月分 手数料売上,SHUHEI,,
2024/10/31,,,1142,売掛金,3147,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,46840,4684,10月分 手数料売上,ワンラインシステム,,
2024/10/31,,,1142,売掛金,3148,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,29920,2992,10月分 手数料売上,中日本ｴｸｽﾄｰﾙ,,
2024/10/31,,,1142,売掛金,3158,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7960,796,10月分 手数料売上,NPO　SSS,,
2024/10/31,,,1142,売掛金,3159,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,100000,10000,10月分 手数料売上,株式会社カナイエンタ,,
2024/10/31,,,1142,売掛金,3163,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,17060,1706,10月分 手数料売上,宮崎華園,,
2024/10/31,,,1142,売掛金,3165,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1000,100,10月分 手数料売上,ハウスクリニック,,
2024/10/31,,,1142,売掛金,3166,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4830,483,10月分 手数料売上,いっぽ　百合ヶ丘,,
2024/10/31,,,1142,売掛金,3169,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5300,530,10月分 手数料売上,やきとりおしどり,,
2024/10/31,,,1142,売掛金,3170,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5110,511,10月分 手数料売上,スタジオそら,,
2024/10/31,,,1142,売掛金,3172,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,22720,2272,10月分 手数料売上 未回収,(株)優和,,
2024/10/31,,,1142,売掛金,3173,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,20800,2080,10月分 手数料売上,川崎市中部児童相談所,,
2024/10/31,,,1142,売掛金,3179,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4040,404,10月分 手数料売上,クラブティピラティス溝の口,,
2024/10/31,,,1142,売掛金,3182,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,12080,1208,10月分 手数料売上,㈱メイツ電子,,
2024/10/31,,,1142,売掛金,3018,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3000,300,10月分 手数料売上,荏原実業,,
2024/10/31,,,1142,売掛金,3185,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,40000,4000,10月分 手数料売上,有馬病院,,
2024/10/31,,,1142,売掛金,3187,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1800,180,10月分 手数料売上,グリーン調剤薬局,,
2024/10/31,,,1142,売掛金,3205,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,18000,1800,10月分 手数料売上,㈱ジャパンプロセス,,
2024/10/31,,,1142,売掛金,3192,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2000,200,10月分 手数料売上,㈱NTプラス,,
2024/10/31,,,1142,売掛金,3196,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6600,660,10月分 手数料売上,㈲ビービーカンパニー,,
2024/10/31,,,1142,売掛金,3204,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,30000,3000,10月分 手数料売上,ティーエスエンバイロ㈱,,
2024/10/31,,,1142,売掛金,3200,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,151485,15148,10月分 手数料売上,㈱サティスファクトリーBPO本部運用管理部,,
2024/10/31,,,1142,売掛金,3201,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2000,200,10月分 手数料売上,オールマイト㈱,,
2024/10/31,,,1142,売掛金,3207,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,13600,1360,10月分 手数料売上,㈱ｱﾗｲﾝ,,
2024/10/31,,,1142,売掛金,3209,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7750,775,10月分 手数料売上,登戸ブレスケアクリニック,,
2024/10/31,,,1142,売掛金,3211,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5870,587,10月分 手数料売上,History元住吉店,,
2024/10/31,,,1142,売掛金,3213,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,62620,6262,10月分 手数料売上,京浜総合病院,,
2024/10/31,,,1142,売掛金,2040,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,156800,15680,10月分 手数料売上,東京家庭裁判所,,
2024/10/31,,,1142,売掛金,3,,    ,,810,,4106,委託料売上,    ,,3,川崎委託,110,10,8968167,896816,業務委託料,,,
2024/10/31,,,9999,諸口,    ,,    ,,810,,1142,売掛金,3086,,    ,,810,,5830,,売掛の入金　手数料売上,㈲原田管理商会,,
2024/10/31,,,9999,諸口,    ,,    ,,810,,1142,売掛金,3119,,    ,,810,,8547,,売掛の入金　手数料売上,㈲原田管理商会,,
2024/10/31,,,9999,諸口,    ,,    ,,810,,1142,売掛金,3029,,    ,,810,,13431,,売掛の入金　手数料売上,㈲原田管理商会,,
2024/10/31,,,6220,支払手数料,    ,,0,共通部門,310,10,1142,売掛金,3034,,    ,,810,,255,25,振込手数料相殺,ひまわり高津つどい,,
2024/10/31,,,6220,支払手数料,    ,,0,共通部門,310,10,1142,売掛金,3126,,    ,,810,,600,60,振込手数料,,,
2024/10/31,,,1142,売掛金,2,,    ,,810,,4105,商品売上,    ,,1,横浜,110,10,394340,39434,手数料売上　こづか㈱,こづか㈱,,
2024/10/31,,,1142,売掛金,1,,    ,,810,,4101,作業料売上　㈲大興資源,    ,,1,横浜,110,10,530000,53000,廃棄物収集請負,㈲大興資源,,
2024/10/31,,,1142,売掛金,2,,    ,,810,,4102,作業料売上　ｺﾂﾞｶ㈱,    ,,1,横浜,110,10,180000,18000,こづか事務手数料（千葉さん・的場さん）,こづか㈱,,
2024/10/31,,,1142,売掛金,3097,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,51660,5166,10月分 手数料売上,不二ﾌﾟﾗﾝﾄ工業㈱,,
2024/10/31,,,1142,売掛金,1,,    ,,810,,1142,売掛金,1012,,    ,,810,,10780,,㈲大興資源へ入金された,,,
2024/10/31,,,6220,支払手数料,    ,,0,共通部門,310,10,1142,売掛金,3200,,    ,,810,,600,60,振込手数料,,,
2024/11/1,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3158,,    ,,810,,8547,,売掛の入金　手数料売上,セキュリライフ,,
2024/11/1,,,1112,普通預金,1,,    ,,810,,1142,売掛金,1010,,    ,,810,,5830,,売掛の入金　手数料売上,イング　ナカオハヤト,,
2024/11/2,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3172,,    ,,810,,96547,,売掛の入金　手数料売上,㈱優和,,
2024/11/5,,,1112,普通預金,2,,    ,,810,,1142,売掛金,1013,,    ,,810,,3300,,売掛の入金　手数料売上,平間耳鼻咽喉科医院,,
2024/11/5,,,1112,普通預金,1,,    ,,810,,1142,売掛金,3207,,    ,,810,,14575,,売掛の入金　手数料売上,㈱アライン,,
2024/11/5,,,6231,雑費,    ,,0,共通部門,511,10,1142,売掛金,3207,,    ,,810,,350,35,振込手数料,,,
2024/11/5,,,1142,売掛金,1013,,    ,,810,,6231,雑費,    ,,0,共通部門,511,10,500,50,振込手数料,平間耳鼻咽喉科医院,,
2024/11/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3056,,    ,,810,,14685,,売掛の入金　手数料売上,新富,,
2024/11/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3125,,    ,,810,,12298,,売掛の入金　手数料売上,海老民,,
2024/11/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3167,,    ,,810,,138270,,売掛の入金　手数料売上,カンキョーワークス,,
2024/11/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3044,,    ,,810,,6039,,売掛の入金　手数料売上,三協エンジニアリング,,
2024/11/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3001,,    ,,810,,2959,,売掛の入金　手数料売上,㈱あおば,,
2024/11/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3020,,    ,,810,,1309,,売掛の入金　手数料売上,エンデ美容室,,
2024/11/7,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3022,,    ,,810,,1408,,売掛の入金　手数料売上,小笠原会計事務所,,
2024/11/7,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3210,,    ,,810,,13200,,売掛の入金　手数料売上,㈲新光コーポレーション,,
2024/11/7,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3081,,    ,,810,,13750,,売掛の入金　手数料売上,ニュータウン㈱,,
2024/11/8,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2024,,    ,,810,,405185,,売掛の入金　手数料売上,環境オプティマル,,
2024/11/8,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3084,,    ,,810,,9625,,売掛の入金　手数料売上,林整形外科,,
2024/11/8,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3089,,    ,,810,,1309,,売掛の入金　手数料売上,ビューティハウスキング,,
2024/11/8,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3112,,    ,,810,,3927,,売掛の入金　手数料売上,やきとり山吹,,
2024/11/8,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3205,,    ,,810,,19800,,売掛の入金　手数料売上,ジャパンプロセス,,
2024/11/8,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3115,,    ,,810,,2145,,売掛の入金　手数料売上,百合丘ホーム,,
2024/11/8,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3182,,    ,,810,,13288,,売掛の入金　手数料売上,メイツ電子,,
2024/11/8,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3091,,    ,,810,,1309,,売掛の入金　手数料売上,美容室コパン,,
2024/11/8,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3043,,    ,,810,,6017,,売掛の入金　手数料売上,サニーサイド,,
2024/11/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3026,,    ,,810,,16962,,売掛の入金　手数料売上,セトケンジ,,
2024/11/10,,,6220,支払手数料,    ,,0,共通部門,310,10,1142,売掛金,2024,,    ,,810,,350,35,振込手数料相殺,環境オプティマル,,
2024/11/11,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3213,,    ,,810,,17589,,売掛の入金　手数料売上,京浜予防医学研究所,,
2024/11/11,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3053,,    ,,810,,38874,,売掛の入金　手数料売上,昇辰電気㈱,,
2024/11/11,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3031,,    ,,810,,6325,,売掛の入金　手数料売上,キュービクス,,
2024/11/11,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3066,,    ,,810,,5621,,売掛の入金　手数料売上,多摩食事サービス,,
2024/11/11,,,6231,雑費,    ,,0,共通部門,511,10,1142,売掛金,3213,,    ,,810,,250,25,振込手数料,,,
2024/11/12,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3099,,    ,,810,,2145,,売掛の入金　手数料売上,二子新地整骨院,,
2024/11/12,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3073,,    ,,810,,5585,,売掛の入金　手数料売上,東洋エレメント工業,,
2024/11/12,,,1112,普通預金,2,,    ,,810,,1142,売掛金,1014,,    ,,810,,1100,,売掛の入金　手数料売上,武蔵小杉エリアマネジメント,,
2024/11/12,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3129,,    ,,810,,5830,,売掛の入金　手数料売上,中華福林　エンドウ,,
2024/11/13,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3209,,    ,,810,,8525,,売掛の入金　手数料売上,登戸ﾌﾞﾚｽﾄｹｱｸﾘﾆｯｸ,,
2024/11/13,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3003,,    ,,810,,11264,,売掛の入金　手数料売上,秋山商事,,
2024/11/14,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3093,,    ,,810,,1727,,売掛の入金　手数料売上,プアカイナチュラルスペース,,
2024/11/15,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3042,,    ,,810,,1408,,売掛の入金　手数料売上,さかい医院,,
2024/11/18,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3052,,    ,,810,,4895,,売掛の入金　手数料売上,㈱ジャクエツ,,
2024/11/18,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2,,    ,,810,,433774,,売掛の入金　手数料売上　こづか㈱,,,
2024/11/18,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3054,,    ,,810,,11605,,売掛の入金　手数料売上,㈲珠洲,,
2024/11/18,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3013,,    ,,810,,1518,,売掛の入金　手数料売上,イマージアクト,,
2024/11/19,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3051,,    ,,810,,35343,,売掛の入金　手数料売上,七五三寿司,,
2024/11/20,,,1112,普通預金,1,,    ,,810,,1142,売掛金,2047,,    ,,810,,192522,,売掛の入金　手数料売上,京浜総合病院,,
2024/11/20,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3059,,    ,,810,,26015,,売掛の入金　手数料売上,ブリヂストンリテールジャパン,,
2024/11/20,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2543,,    ,,810,,64295,,売掛の入金　手数料売上,ブリヂストンタイヤソリューション,,
2024/11/20,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3120,,    ,,810,,8635,,売掛の入金　手数料売上,㈱リィーサンク,,
2024/11/20,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3097,,    ,,810,,38500,,売掛の入金　手数料売上,不二プラント工業,,
2024/11/20,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3042,,    ,,810,,1408,,売掛の入金　手数料売上,さかい医院,,
2024/11/20,,,6231,雑費,    ,,0,共通部門,511,10,1142,売掛金,2047,,    ,,810,,800,80,振込手数料,,,
2024/11/20,,,1142,売掛金,2543,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,25350,2535,"5,6月分入金 手数料売上",ブリヂストンタイヤソリューション,,
2024/11/21,,,1112,普通預金,1,,    ,,810,,1142,売掛金,3173,,    ,,810,,2200,,売掛の入金　手数料売上,中部児童相談所,,
2024/11/21,,,1112,普通預金,1,,    ,,810,,1142,売掛金,3173,,    ,,810,,20680,,売掛の入金　手数料売上,中部児童相談所,,
2024/11/21,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3060,,    ,,810,,37268,,売掛の入金　手数料売上,太陽第一幼稚園,,
2024/11/22,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3097,,    ,,810,,18326,,売掛の入金　手数料売上,不二プラント工業,,
2024/11/22,,,1112,普通預金,2,,    ,,810,,1142,売掛金,34,,    ,,810,,1518,,売掛の入金　手数料売上,㈱シエスタ,,
2024/11/25,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2921,,    ,,810,,63800,,売掛の入金　手数料売上,㈱日本動物高度医療センター,,
2024/11/25,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3041,,    ,,810,,18854,,売掛の入金　手数料売上,㈲亀ヶ谷モータース,,
2024/11/25,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3166,,    ,,810,,5313,,売掛の入金　手数料売上,㈱いっぽ,,
2024/11/25,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3201,,    ,,810,,2200,,売掛の入金　手数料売上,オールマイト㈱,,
2024/11/25,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3134,,    ,,810,,6457,,売掛の入金　手数料売上,シバタヒロアキ,,
2024/11/25,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3079,,    ,,810,,8954,,売掛の入金　手数料売上,㈲日成工業,,
2024/11/26,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3010,,    ,,810,,13222,,売掛の入金　手数料売上,㈱井出紙工,,
